leo
     1.000000    0.000000
     0.983730    0.003350
     0.951640    0.009860
     0.907990    0.018700
     0.856440    0.028470
     0.800130    0.037600
     0.741590    0.045450
     0.682800    0.052090
     0.625180    0.057630
     0.569550    0.062160
     0.516200    0.065740
     0.464830    0.068430
     0.414580    0.070200
     0.364020    0.071150
     0.311140    0.071020
     0.266620    0.069810
     0.225770    0.067410
     0.188520    0.063950
     0.154820    0.059530
     0.124610    0.054250
     0.097830    0.048300
     0.074420    0.041790
     0.054320    0.034910
     0.037480    0.027900
     0.023830    0.021030
     0.013310    0.014260
     0.005880    0.008060
     0.001460    0.002560
     0.000000   -0.002190
     0.001460   -0.006360
     0.005880   -0.010100
     0.013310   -0.013330
     0.023830   -0.016010
     0.037480   -0.018440
     0.054320   -0.020430
     0.074420   -0.022090
     0.097830   -0.023490
     0.124610   -0.024670
     0.154820   -0.025590
     0.188520   -0.026260
     0.225770   -0.026640
     0.266620   -0.026660
     0.311140   -0.026290
     0.364020   -0.025580
     0.414580   -0.024610
     0.464830   -0.023010
     0.516200   -0.020820
     0.569550   -0.018040
     0.625180   -0.014860
     0.682800   -0.011570
     0.741590   -0.008530
     0.800130   -0.006280
     0.856440   -0.005360
     0.907990   -0.005690
     0.951640   -0.006380
     0.983730   -0.006780
     1.000000   -0.006880
