 1.00087     0.00001
 0.98844     0.00232
 0.96556     0.00675
 0.94019     0.01182
 0.91403     0.01721
 0.88748     0.02279
 0.86072     0.02846
 0.85102     0.03058
 0.83407     0.03465
 0.80780     0.04102
 0.78199     0.04721
 0.75678     0.05317
 0.73262     0.05878
 0.70959     0.06398
 0.68749     0.06888
 0.66592     0.07349
 0.64562     0.07772
 0.62607     0.08165
 0.60639     0.08545
 0.58634     0.08916
 0.56709     0.09255
 0.54768     0.09578
 0.52789     0.09888
 0.50743     0.10187
 0.48682     0.10463
 0.46526     0.10729
 0.44318     0.10967
 0.42069     0.11180
 0.39838     0.11356
 0.37505     0.11501
 0.34994     0.11618
 0.32358     0.11689
 0.29718     0.11703
 0.27080     0.11647
 0.24500     0.11517
 0.21926     0.11308
 0.20706     0.11171
 0.19490     0.10999
 0.17483     0.10636
 0.15789     0.10249
 0.14336     0.09853
 0.13053     0.09455
 0.11911     0.09057
 0.10890     0.08663
 0.09961     0.08275
 0.09105     0.07887
 0.08312     0.07501
 0.07571     0.07115
 0.06869     0.06724
 0.06211     0.06333
 0.05597     0.05942
 0.05023     0.05556
 0.04492     0.05181
 0.04004     0.04807
 0.03538     0.04439
 0.03098     0.04061
 0.02678     0.03679
 0.02287     0.03307
 0.01930     0.02934
 0.01607     0.02572
 0.01314     0.02216
 0.01039     0.01856
 0.00776     0.01475
 0.00526     0.01067
 0.00301     0.00630
 0.00115     0.00139
 0.00003    -0.00423
 0.00018    -0.00835
 0.00141    -0.01226
 0.00314    -0.01482
 0.00540    -0.01693
 0.00870    -0.01903
 0.01213    -0.02048
 0.01548    -0.02162
 0.01872    -0.02247
 0.02190    -0.02315
 0.02503    -0.02365
 0.02808    -0.02405
 0.03104    -0.02443
 0.03395    -0.02474
 0.03688    -0.02500
 0.03993    -0.02515
 0.04309    -0.02534
 0.04639    -0.02548
 0.04980    -0.02562
 0.05338    -0.02575
 0.05707    -0.02582
 0.06083    -0.02587
 0.06464    -0.02594
 0.06855    -0.02600
 0.07260    -0.02602
 0.07685    -0.02599
 0.08132    -0.02595
 0.08595    -0.02595
 0.09077    -0.02587
 0.09581    -0.02581
 0.10106    -0.02573
 0.10651    -0.02565
 0.11222    -0.02550
 0.11827    -0.02539
 0.12474    -0.02523
 0.13168    -0.02504
 0.13921    -0.02482
 0.14760    -0.02453
 0.15700    -0.02419
 0.16770    -0.02375
 0.18012    -0.02317
 0.19519    -0.02233
 0.21250    -0.02116
 0.22980    -0.01975
 0.24826    -0.01815
 0.26673    -0.01667
 0.29393    -0.01457
 0.32076    -0.01251
 0.34764    -0.01042
 0.37307    -0.00838
 0.39619    -0.00646
 0.41803    -0.00463
 0.43992    -0.00282
 0.46142    -0.00103
 0.48243     0.00067
 0.50258     0.00228
 0.52251     0.00383
 0.54198     0.00527
 0.56095     0.00663
 0.57986     0.00788
 0.59958     0.00910
 0.61915     0.01017
 0.63857     0.01110
 0.65873     0.01190
 0.68030     0.01257
 0.70255     0.01301
 0.72586     0.01322
 0.75045     0.01310
 0.77623     0.01263
 0.80264     0.01175
 0.82941     0.01049
 0.85110     0.00917
 0.85315     0.00911
 0.85519     0.00904
 0.85724     0.00897
 0.88443     0.00776
 0.91168     0.00624
 0.93864     0.00451
 0.96483     0.00267
 0.98827     0.00095
 1.00087     0.00001
